1414 861 0.0062583995337544 -1.788298193650395E-4 0.10673295061888144
1714 861 0.004185747449743982 -0.00563962304919946 -0.008303394707198208
2014 861 0.00485961854236816 0.32094174464474595 -0.07312872469015685
2314 861 0.009900148544661258 0.03758431295215997 0.10154631728632424
1414 1461 0.003279056061317842 -0.006010221397238391 0.04549916013408506
1714 1461 -0.001251285146172787 -0.004525863544625475 -0.01755831554492593
2014 1461 4.4721493550037295E-4 0.18846931221299923 -0.020384612057914198
2014 1461 4.4721493550037295E-4 0.18846931221299923 -0.020384612057914198
2314 1462 -0.006782011396382737 -0.01103523539114537 -0.061601374452064483
1714 2061 -0.007057590666277758 0.008462731766669007 -0.008796242981499725
2314 2061 -0.003201082729945348 -0.005621245594597868 0.06698588533064243
1414 2062 -1.467206180163494E-4 -0.0033655480758567613 0.04308078783514834
2014 2062 -0.0036281904120691877 0.3340353079122189 0.020356956017218875
1414 2661 0.006427233671391974 -0.001672909222230734 -0.05338657729941154
1714 2661 0.009723671730540617 0.02265111093350436 0.020815117567760666
2014 2661 -0.004859435542239332 0.2649671203490236 -0.03679060830104719
2314 2661 0.005417336703674724 -0.014579354054325644 0.011701596575294015
1714 3262 -0.0030551467470932847 -0.003091450387663952 -0.043834688259596355
2014 3262 -0.0012285053129343915 -5.81780014579315 -0.04698016614093686
1414 3263 -0.005687805804867829 0.007519515250998421 -0.13662763700979852
2314 3267 -0.005247988553733318 -0.018849866505058155 -0.03306355915677317
