1424 1128 0.28466 2.1165236587991405 -0.8896762905474517
1444 863 0.314749 1.8095984307311967 -0.7530771350852916
1464 819 0.391144 1.7100690478554141 -0.9152006240865901
1485 1050 0.3168 1.9993996488021826 -0.9057551475491582
1524 937 0.358394 1.8471162605231592 -0.9126761546069073
1504 712 0.334364 1.6228687636908081 -0.7719636109288347
1464 1109 0.290344 2.0791110904811427 -0.886715211980137
1384 1026 0.271093 2.0299104502201377 -0.7474466869988488
1424 906 0.319293 1.8563753517806199 -0.7741578953769602
1384 612 0.493571 1.4204961252213213 -1.1948737213098233
1404 742 0.267035 1.6863060842336584 -0.6039861517995861
1405 1112 0.26882 2.118953503074079 -0.8346595489459131
1484 861 0.33868 1.7896389338472647 -0.8177149241979896
1504 1019 0.283508 1.985050213473267 -0.8229538726851127
1424 635 -0.192322 1.6576500784111106 0.06171585169420256
1484 715 0.34379 1.6195821474481924 -0.7784814497471999
1426 450 0.36594 1.2808539387173634 -0.7834043379042357
1424 946 0.330121 1.8896603335502218 -0.8211039204361097
1504 852 0.34825 1.7716307492090213 -0.8463355096671791
1524 628 0.410764 1.4522538611376168 -0.8968545119508625
1404 1090 0.293835 2.0734366991467024 -0.8606425536994022
1424 677 0.339884 1.5705929728364485 -0.7382761099819519
1382 629 0.166048 1.5600513169302475 -0.4081032082406018
1484 944 0.243473 1.9305994935122406 -0.6912665110894217
1425 533 0.322969 1.3948844513170675 -0.7043521729000548
1424 965 0.284304 1.9430954218954515 -0.7483329254272584
1404 535 0.333794 1.3886435825453187 -0.7127567523041078
1504 750 0.342142 1.6577222815377828 -0.7992174447803782
1384 1085 0.270745 2.0946204944682636 -0.8004119766237531
1524 668 0.33097 1.5725756870962915 -0.7671742835161174
1404 637 0.353656 1.5115674027743782 -0.744410121081328
1384 1068 0.245781 2.092270607472134 -0.7421551300335446
1404 618 0.339857 1.4973484005763311 -0.7208674514441965
1504 935 0.29598 1.8946591827641655 -0.7928570600486758
1444 614 0.322703 1.5038696019577271 -0.7014505760879595
1425 511 0.077907 1.4210928224698742 -0.3006585177693052
1464 840 0.332437 1.7699624476263478 -0.7859601082013352
1484 966 0.316823 1.914180711350546 -0.8396934637026687
1444 885 0.315959 1.8334571456396627 -0.7672681310680102
1444 759 0.345652 1.6698323556959431 -0.7716179889208395
1464 778 0.364438 1.677846657499949 -0.8288334894285919
1464 983 0.280123 1.9599484734565389 -0.7693727037564053
1463 527 0.371337 1.3863086999012297 -0.8018352007239677
1444 574 0.366748 1.4375524417743955 -0.7766578169908223
1404 783 0.317134 1.7123738096512129 -0.7128979754135439
1384 1150 0.253022 2.1742677247178253 -0.8362719652365811
1424 862 0.300668 1.8158465381904563 -0.7190248104180201
1504 589 0.396115 1.4562983148592263 -0.8605410866550686
1404 575 -0.239213 1.5983896354310472 0.1392797595131068
