-695 674 0.595 -1.5935926535897933 0.40000894445274837
-1359 -128 1.2590000000000001 3.0855926535897935 -0.44525114260952814
765 770 0.865 1.7400000000000002 1.4156998139272683
251 -438 0.3509999999999998 -0.6760000000000002 1.1371191385370634
781 -742 0.881 -1.284 0.25971864668361877
1223 -67 1.323 0.06600000000000002 1.4215503581113693
1404 -535 1.5040000000000002 -0.8700000000000001 0.0925107724207119
728 83 0.8279999999999998 0.3660000000000001 1.772753709819474
-430 -181 0.3299999999999999 2.979592653589793 0.823507775265344
316 -534 0.4160000000000001 -0.8680000000000003 1.0125601673175413
782 -393 0.8819999999999998 -0.5860000000000001 0.9968694285284345
1094 515 1.1940000000000002 1.23 1.7001052670983516
655 -468 0.7549999999999999 -0.7360000000000001 0.9211260352066689
227 -459 0.3269999999999999 -0.7180000000000002 1.1226026746132258
-1530 644 1.43 -1.6535926535897933 -0.7832645855886452
527 143 0.6269999999999998 0.48600000000000004 1.7476240200964703
-432 -172 0.3319999999999999 2.9975926535897934 0.8146038802499022
-108 532 0.007999999999995582 -1.8775926535898078 1.1349256104912153
1002 -768 1.102 -1.336 -0.06327645999578771
530 -514 0.6299999999999997 -0.8280000000000003 0.917543394628439
394 -337 0.4939999999999998 -0.4740000000000001 1.2308934495111044
-1093 609 0.9930000000000001 -1.7235926535897934 -0.26422475678260626
-249 697 0.14899999999999994 -1.547592653589794 0.9889549559964556
350 410 0.45000000000000007 1.0200000000000005 1.6437308737621512
475 622 0.5749999999999998 1.4440000000000002 1.592432877704484
197 523 0.29699999999999993 1.2460000000000004 1.4719606285831193
744 152 0.8439999999999998 0.5040000000000001 1.8247626498453287
132 -357 0.23199999999999937 -0.5140000000000002 1.2053775487649177
1387 442 1.487 1.084 1.5755884374119093
-527 -401 0.4270000000000001 2.5395926535897932 0.9483997940192951
-1069 334 0.969 -2.273592653589793 -0.4506656098583578
755 -718 0.8549999999999999 -1.236 0.3364779508327208
713 604 0.813 1.4080000000000001 1.6667968720699184
-169 -341 0.06900000000000027 2.6595926535897942 1.1134898750877429
1192 144 1.2919999999999998 0.488 1.7201219014028177
-210 157 0.1099999999999993 -2.6275926535897938 0.9893887472565629
175 630 0.2749999999999999 1.4600000000000004 1.4073319924803065
-1113 -577 1.0130000000000001 2.1875926535897934 0.8756580423712723
240 -256 0.3399999999999998 -0.3120000000000001 1.3027734216000812
1091 866 1.191 1.9320000000000002 1.0563246190051605
